36	25526	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	visualslot	colormale	colorfemale	dye	soul	gem	god	changeskin	dismantle	charge	lambda	attrmain	attrbonus	attrcharge1	attrcharge2
110100367	STR_RB_TORSO_D_N_C2_14A	0	15044	1601	14	15138	0	3	1	0	9600	1	1	1	2	0	15045	269	15058	0	0	968b72	b2a392	1	10	1	0	1	1	0	0	15100	15139	0	0
110100368	STR_RB_TORSO_D_N_C2_19A	0	15044	1601	19	207	0	3	1	0	18350	1	1	1	2	0	15045	269	15062	0	0	aeb900	968230	1	10	1	0	1	1	0	0	15140	15141	0	0
110100369	STR_RB_TORSO_D_N_C2_24A	0	15044	1601	24	15142	0	3	1	0	47200	1	1	1	2	0	15045	269	15096	0	0	0a242c	0a242c	1	10	1	0	1	1	0	0	15143	15144	0	0
110100370	STR_RB_TORSO_D_N_C2_29A	0	15044	1601	29	15145	0	3	1	0	102000	1	1	1	2	0	15045	269	15099	0	0	2d9184	2d9184	1	10	1	0	1	1	0	0	15146	15147	0	0
110100371	STR_RB_TORSO_D_N_C2_34A	0	15044	1601	34	15148	0	3	1	0	267500	1	1	1	2	0	15045	269	15038	0	0	7ea5c1	709cbb	1	10	1	0	1	1	0	0	15149	15150	0	0
110100372	STR_RB_TORSO_D_N_C2_39A	0	15044	1601	39	15151	0	3	1	0	657550	1	1	1	2	0	15045	269	15152	0	0	e8d537	7c5021	1	10	1	0	1	1	0	0	15153	15154	0	0
110100373	STR_RB_TORSO_D_N_C2_44A	0	15044	1601	44	15155	0	3	1	0	1237800	1	1	1	2	0	15045	269	15156	0	0	cda92c	f3c43d	1	10	1	0	1	1	0	0	15157	15158	0	0
110100374	STR_RB_TORSO_D_N_C2_49A	0	15044	1601	49	15159	0	3	1	0	1389550	1	1	1	2	0	15045	269	15080	0	0	9caa4d	9caa4d	1	10	1	0	1	1	0	0	15160	15161	0	0
110100375	STR_RB_TORSO_N_R1_07A	0	15090	1601	7	15162	0	3	2	0	2600	1	2	1	2	0	15045	269	15066	0	0	b8bc90	b8bc90	1	10	2	0	1	1	0	0	15163	15164	0	0
110100376	STR_RB_TORSO_N_R1_12A	0	15090	1601	12	15165	0	3	2	0	8950	1	2	1	2	0	15045	269	15096	0	0	fef8e8	dcbbad	1	10	2	0	1	1	0	0	15166	15167	0	0
110100377	STR_RB_TORSO_N_R1_17A	0	15090	1601	17	15168	0	3	2	0	17600	1	2	1	2	0	15045	269	15169	0	0	368864	368864	1	10	2	0	1	1	0	0	15170	15171	0	0
110100378	STR_RB_TORSO_N_R1_22A	0	15090	1601	22	201	0	3	2	0	40600	1	2	1	2	0	15045	269	15038	0	0	ede8d2	ffffff	1	10	2	0	1	1	0	0	15172	15173	0	0
110100379	STR_RB_TORSO_N_R1_27A	0	15090	1601	27	15174	0	3	2	0	93800	1	2	1	2	0	15045	269	15105	0	0	b7a9b0	7d646e	1	10	2	0	1	1	0	0	15175	15176	0	0
110100380	STR_RB_TORSO_N_R1_32A	0	15090	1601	32	15177	0	3	2	0	219000	1	2	1	2	0	15045	269	15178	0	0	4e3ac9	7163d9	1	10	2	0	1	1	0	0	15179	15180	0	0
110100381	STR_RB_TORSO_N_R1_37A	0	15090	1601	37	15181	0	3	2	0	632700	1	2	1	2	0	15045	269	15087	0	0	33284b	4b296a	1	10	2	0	1	1	0	0	15182	15183	0	0
110100382	STR_RB_TORSO_N_R1_42A	0	15090	1601	42	15184	0	3	2	0	1316950	1	2	1	2	0	15045	269	15185	0	0	6f36ff	6f36ff	1	10	2	0	1	1	0	0	15186	15187	0	0
110100383	STR_RB_TORSO_N_R1_47A	0	15090	1601	47	15188	0	3	2	0	1629900	1	2	1	2	0	15045	269	15189	0	0	f2cc36	f2cc36	1	10	2	0	1	1	0	0	15190	15191	0	0
110100384	STR_RB_TORSO_D_N_R1_07A	0	15090	1601	7	15162	0	3	2	0	2600	1	2	1	2	0	15045	269	15066	0	0	b09a77	b6a181	1	10	2	0	1	1	0	0	15163	15164	0	0
110100385	STR_RB_TORSO_D_N_R1_12A	0	15090	1601	12	15165	0	3	2	0	8950	1	2	1	2	0	15045	269	15096	0	0	c88c73	be8272	1	10	2	0	1	1	0	0	15166	15167	0	0
110100386	STR_RB_TORSO_D_N_R1_17A	0	15090	1601	17	15168	0	3	2	0	17600	1	2	1	2	0	15045	269	15169	0	0	a63333	a63333	1	10	2	0	1	1	0	0	15170	15171	0	0
110100387	STR_RB_TORSO_D_N_R1_22A	0	15090	1601	22	201	0	3	2	0	40600	1	2	1	2	0	15045	269	15038	0	0	bd6e63	952e34	1	10	2	0	1	1	0	0	15172	15173	0	0
110100388	STR_RB_TORSO_D_N_R1_27A	0	15090	1601	27	15174	0	3	2	0	93800	1	2	1	2	0	15045	269	15105	0	0	502b61	472866	1	10	2	0	1	1	0	0	15175	15176	0	0
110100389	STR_RB_TORSO_D_N_R1_32A	0	15090	1601	32	15177	0	3	2	0	219000	1	2	1	2	0	15045	269	15178	0	0	8d8c22	8d8c22	1	10	2	0	1	1	0	0	15179	15180	0	0
110100390	STR_RB_TORSO_D_N_R1_37A	0	15090	1601	37	15181	0	3	2	0	632700	1	2	1	2	0	15045	269	15087	0	0	935454	d25339	1	10	2	0	1	1	0	0	15182	15183	0	0
110100391	STR_RB_TORSO_D_N_R1_42A	0	15090	1601	42	15184	0	3	2	0	1316950	1	2	1	2	0	15045	269	15185	0	0	431711	f74141	1	10	2	0	1	1	0	0	15186	15187	0	0
110100392	STR_RB_TORSO_D_N_R1_47A	0	15090	1601	47	15188	0	3	2	0	1629900	1	2	1	2	0	15045	269	15189	0	0	773a55	773a55	1	10	2	0	1	1	0	0	15190	15191	0	0
110100393	STR_RB_TORSO_N_C2_P_13A	0	15044	1601	13	15192	0	3	1	0	6263	1	1	1	2	0	15045	269	15058	0	0	939562	28717f	1	10	1	0	1	1	0	0	15100	15193	0	0
110100394	STR_RB_TORSO_N_C2_P_18A	0	15044	1601	18	15194	0	3	1	0	12113	1	1	1	2	0	15045	269	15066	0	0	afb1c2	afb1c2	1	10	1	0	1	1	0	0	15140	15195	0	0
110100395	STR_RB_TORSO_N_C2_P_23A	0	15044	1601	23	15196	0	3	1	0	29738	1	1	1	2	0	15045	269	15169	0	0	f6d311	f6d311	1	10	1	0	1	1	0	0	15143	15197	0	0
110100396	STR_RB_TORSO_N_C2_P_28A	0	15044	1601	28	15198	0	3	1	0	64013	1	1	1	2	0	15045	269	15099	0	0	2a2369	2a2369	1	10	1	0	1	1	0	0	15146	15199	0	0
110100397	STR_RB_TORSO_N_C2_P_33A	0	15044	1601	33	15200	0	3	1	0	155213	1	1	1	2	0	15045	269	15038	0	0	f5b073	f4b337	1	10	1	0	1	1	0	0	15149	15201	0	0
110100398	STR_RB_TORSO_N_C2_P_38A	0	15044	1601	38	15202	0	3	1	0	428175	1	1	1	2	0	15045	269	15105	0	0	bb93a0	be8397	1	10	1	0	1	1	0	0	15153	15203	0	0
110100399	STR_RB_TORSO_N_R1_P_13A	0	15090	1601	13	15192	0	3	2	0	7838	1	2	1	2	0	15045	269	15204	0	0	1495d1	1bb4af	1	10	2	0	1	1	0	0	15205	15206	0	0
110100400	STR_RB_TORSO_N_R1_P_18A	0	15090	1601	18	15194	0	3	2	0	15150	1	2	1	2	0	15045	269	15099	0	0	ffc6a3	f8ab8d	1	10	2	0	1	1	0	0	15207	15208	0	0
110100401	STR_RB_TORSO_N_R1_P_23A	0	15090	1601	23	15196	0	3	2	0	37163	1	2	1	2	0	15045	269	15073	0	0	90eb8b	75e66f	1	10	2	0	1	1	0	0	15209	15210	0	0
110100402	STR_RB_TORSO_N_R1_P_28A	0	15090	1601	28	15198	0	3	2	0	79988	1	2	1	2	0	15045	269	15105	0	0	e3ba79	e39924	1	10	2	0	1	1	0	0	15211	15212	0	0
110100403	STR_RB_TORSO_N_R1_P_33A	0	15090	1601	33	15200	0	3	2	0	194025	1	2	1	2	0	15045	269	15178	0	0	005431	005431	1	10	2	0	1	1	0	0	15213	15214	0	0
110100404	STR_RB_TORSO_N_R1_P_38A	0	15090	1601	38	15202	0	3	2	0	535238	1	2	1	2	0	15045	269	15080	0	0	7e93ab	7e93ab	1	10	2	0	1	1	0	0	15215	15216	0	0
110100405	STR_RB_TORSO_N_R2_P_23A	0	15090	1601	23	15196	0	3	2	0	37163	1	2	1	2	0	15045	269	15073	0	0	90eb8b	75e66f	1	10	2	0	1	1	0	0	15146	15217	0	0
110100406	STR_RB_TORSO_N_R2_P_28A	0	15090	1601	28	15198	0	3	2	0	79988	1	2	1	2	0	15045	269	15105	0	0	e3ba79	e39924	1	10	2	0	1	1	0	0	15149	15218	0	0
110100407	STR_RB_TORSO_N_R2_P_33A	0	15090	1601	33	15200	0	3	2	0	194025	1	2	1	2	0	15045	269	15178	0	0	005431	005431	1	10	2	0	1	1	0	0	15153	15219	0	0
110100408	STR_RB_TORSO_N_R2_P_38A	0	15090	1601	38	15202	0	3	2	0	535238	1	2	1	2	0	15045	269	15080	0	0	7e93ab	7e93ab	1	10	2	0	1	1	0	0	15157	15220	0	0
110100411	STR_RB_TORSO_N_L1_P_23A	0	15221	1601	23	15196	0	3	3	0	59450	1	2	1	2	0	15045	269	15102	0	0	f093c3	f093c3	1	10	3	0	1	1	0	0	15211	15222	0	0
110100412	STR_RB_TORSO_N_L1_P_28A	0	15221	1601	28	15198	0	3	3	0	128000	1	2	1	2	0	15045	269	15223	0	0	4e41f9	4e41f9	1	10	3	0	1	1	0	0	15213	15224	0	0
110100413	STR_RB_TORSO_N_L1_P_33A	0	15221	1601	33	15200	0	3	3	0	310400	1	2	1	2	0	15045	269	15131	0	0	82e7ce	6ac4d4	1	10	3	0	1	1	0	0	15215	15225	0	0
110100414	STR_RB_TORSO_N_L1_P_38A	0	15221	1601	38	15202	0	3	3	0	856350	1	2	1	2	0	15045	269	15226	0	0	ffd688	ffd688	1	10	3	0	1	1	0	0	15227	15228	0	0
110100417	STR_RB_TORSO_N_L2_P_33A	0	15221	1601	33	15200	0	3	3	0	310400	1	2	1	2	0	15045	269	15131	0	0	82e7ce	6ac4d4	1	10	3	0	1	1	0	0	15157	15229	0	0
110100418	STR_RB_TORSO_N_L2_P_38A	0	15221	1601	38	15202	0	3	3	0	856350	1	2	1	2	0	15045	269	15226	0	0	ffd688	ffd688	1	10	3	0	1	1	0	0	15160	15230	0	0
110100420	STR_RB_TORSO_N_U1_P_33A	0	15231	1601	33	15200	0	3	4	0	413850	1	2	1	2	0	15045	269	15232	15233	0	0f2885	07176a	0	15	4	0	1	1	0	0	15227	15234	0	0
110100421	STR_RB_TORSO_N_U1_P_38A	0	15231	1601	38	15202	0	3	4	0	1141800	1	2	1	2	0	15045	269	15232	15233	0	0f2885	07176a	0	15	4	0	1	1	0	0	15235	15236	0	0
110100423	STR_RB_TORSO_N_R2_18A	0	15090	1601	18	15194	0	3	2	0	20200	1	2	1	2	0	15045	269	15169	0	0	368864	368864	1	10	2	0	1	1	0	0	15070	15237	0	0
110100424	STR_RB_TORSO_N_L1_20A	0	15221	1601	20	15065	0	3	3	0	7850	1	0	1	1	0	15045	269	15102	0	0	ffeba3	ffdb85	1	10	3	0	1	1	0	0	15074	15238	0	0
110100425	STR_RB_TORSO_N_R2_24A	0	15090	1601	24	15142	0	3	2	0	59000	1	2	1	2	0	15045	269	15073	0	0	9f72d8	9f72d8	1	10	2	0	1	1	0	0	15146	15239	0	0
110100426	STR_RB_TORSO_N_U1_25A	0	15231	1601	25	15069	0	3	4	0	111200	1	2	1	2	0	15045	269	15240	15241	0	8b9cdc	a0a0ff	0	15	4	0	1	1	0	0	15081	15242	0	0
110100427	STR_RB_TORSO_N_L1_29A	0	15221	1601	29	15145	0	3	3	0	153000	1	2	1	2	0	15045	269	15073	0	0	9f72d8	9f72d8	1	10	3	0	1	1	0	0	15213	15243	0	0
110100428	STR_RB_TORSO_N_R2_32A	0	15090	1601	32	15177	0	3	2	0	219000	1	2	1	2	0	15045	269	15223	0	0	9cc885	9cc885	1	10	2	0	1	1	0	0	15213	15244	0	0
110100429	STR_RB_TORSO_N_R2_32B	0	15090	1601	32	15177	0	3	2	0	219000	1	2	1	2	0	15045	269	15223	0	0	9cc885	9cc885	1	10	2	0	1	1	0	0	15213	15245	0	0
110100430	STR_RB_TORSO_N_L1_32A	0	15221	1601	32	15177	0	3	3	0	262800	1	2	1	2	0	15045	269	15185	0	0	4d9ffc	4d9ffc	1	10	3	0	1	1	0	0	15182	15246	0	0
110100431	STR_RB_TORSO_N_L1_35A	0	15221	1601	35	15076	0	3	3	0	500250	1	2	1	2	0	15045	269	15247	0	0	377546	377546	1	10	3	0	1	1	0	0	15084	15248	0	0
110100432	STR_RB_TORSO_N_U1_35A	0	15231	1601	35	15076	0	3	4	0	667000	1	2	1	2	0	15045	269	15241	0	0	68989e	439099	0	15	4	0	1	1	0	0	15088	15249	0	0
110100433	STR_RB_TORSO_N_R2_38A	0	15090	1601	38	15202	0	3	2	0	713650	1	2	1	2	0	15045	269	15247	0	0	377546	377546	1	10	2	0	1	1	0	0	15084	15250	0	0
110100434	STR_RB_TORSO_N_R2_40A	0	15090	1601	40	15079	0	3	2	0	994600	1	2	1	2	0	15045	269	15251	0	0	979de3	979de3	1	10	2	0	1	1	0	0	15186	15252	0	0
110100435	STR_RB_TORSO_N_U1_40A	0	15231	1601	40	15079	0	3	4	0	1591350	1	2	1	2	0	15045	269	15233	0	0	993eff	a400e9	0	15	4	0	1	1	0	0	15253	15254	0	0
110100436	STR_RB_TORSO_NPC_N_C_05	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15189	0	0	525b74	1e2c4f	0	10	1	0	1	1	0	0	15047	15048	0	0
110100437	STR_RB_TORSO_NPC_N_R_05	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15255	0	0	7d3b3b	a10707	0	10	1	0	1	1	0	0	15047	15048	0	0
110100438	STR_RB_TORSO_D_N_C2_P_13A	0	15044	1601	13	15192	0	3	1	0	6263	1	1	1	2	0	15045	269	15058	0	0	ac8fa2	587e80	1	10	1	0	1	1	0	0	15100	15193	0	0
110100439	STR_RB_TORSO_D_N_C2_P_18A	0	15044	1601	18	15194	0	3	1	0	12113	1	1	1	2	0	15045	269	15066	0	0	150f26	1f1731	1	10	1	0	1	1	0	0	15140	15195	0	0
110100440	STR_RB_TORSO_D_N_C2_P_23A	0	15044	1601	23	15196	0	3	1	0	29738	1	1	1	2	0	15045	269	15169	0	0	84a633	84a633	1	10	1	0	1	1	0	0	15143	15197	0	0
110100441	STR_RB_TORSO_D_N_C2_P_28A	0	15044	1601	28	15198	0	3	1	0	64013	1	1	1	2	0	15045	269	15099	0	0	e09a5a	a6c65a	1	10	1	0	1	1	0	0	15146	15199	0	0
110100442	STR_RB_TORSO_D_N_C2_P_33A	0	15044	1601	33	15200	0	3	1	0	155213	1	1	1	2	0	15045	269	15038	0	0	cf67ac	cf67ac	1	10	1	0	1	1	0	0	15149	15201	0	0
110100443	STR_RB_TORSO_D_N_C2_P_38A	0	15044	1601	38	15202	0	3	1	0	428175	1	1	1	2	0	15045	269	15105	0	0	599465	599465	1	10	1	0	1	1	0	0	15153	15203	0	0
110100444	STR_RB_TORSO_D_N_R1_P_13A	0	15090	1601	13	15192	0	3	2	0	7838	1	2	1	2	0	15045	269	15204	0	0	96630a	96630a	1	10	2	0	1	1	0	0	15205	15206	0	0
110100445	STR_RB_TORSO_D_N_R1_P_18A	0	15090	1601	18	15194	0	3	2	0	15150	1	2	1	2	0	15045	269	15099	0	0	ffffff	ffffff	1	10	2	0	1	1	0	0	15207	15208	0	0
110100446	STR_RB_TORSO_D_N_R1_P_23A	0	15090	1601	23	15196	0	3	2	0	37163	1	2	1	2	0	15045	269	15073	0	0	c4262e	c4262e	1	10	2	0	1	1	0	0	15209	15210	0	0
110100447	STR_RB_TORSO_D_N_R1_P_28A	0	15090	1601	28	15198	0	3	2	0	79988	1	2	1	2	0	15045	269	15105	0	0	6a6c07	6a6c07	1	10	2	0	1	1	0	0	15211	15212	0	0
110100448	STR_RB_TORSO_D_N_R1_P_33A	0	15090	1601	33	15200	0	3	2	0	194025	1	2	1	2	0	15045	269	15178	0	0	c644a6	c644a6	1	10	2	0	1	1	0	0	15213	15214	0	0
110100449	STR_RB_TORSO_D_N_R1_P_38A	0	15090	1601	38	15202	0	3	2	0	535238	1	2	1	2	0	15045	269	15080	0	0	a18a68	d19d39	1	10	2	0	1	1	0	0	15215	15216	0	0
110100450	STR_RB_TORSO_D_N_R2_P_23A	0	15090	1601	23	15196	0	3	2	0	37163	1	2	1	2	0	15045	269	15073	0	0	c4262e	c4262e	1	10	2	0	1	1	0	0	15146	15217	0	0
110100451	STR_RB_TORSO_D_N_R2_P_28A	0	15090	1601	28	15198	0	3	2	0	79988	1	2	1	2	0	15045	269	15105	0	0	6a6c07	6a6c07	1	10	2	0	1	1	0	0	15149	15218	0	0
110100452	STR_RB_TORSO_D_N_R2_P_33A	0	15090	1601	33	15200	0	3	2	0	194025	1	2	1	2	0	15045	269	15178	0	0	c644a6	c644a6	1	10	2	0	1	1	0	0	15153	15219	0	0
110100453	STR_RB_TORSO_D_N_R2_P_38A	0	15090	1601	38	15202	0	3	2	0	535238	1	2	1	2	0	15045	269	15080	0	0	a18a68	d19d39	1	10	2	0	1	1	0	0	15157	15220	0	0
110100456	STR_RB_TORSO_D_N_L1_P_23A	0	15221	1601	23	15196	0	3	3	0	59450	1	2	1	2	0	15045	269	15102	0	0	7a71b0	7a71b0	1	10	3	0	1	1	0	0	15211	15222	0	0
110100457	STR_RB_TORSO_D_N_L1_P_28A	0	15221	1601	28	15198	0	3	3	0	128000	1	2	1	2	0	15045	269	15223	0	0	c7ac17	bbab55	1	10	3	0	1	1	0	0	15213	15224	0	0
110100458	STR_RB_TORSO_D_N_L1_P_33A	0	15221	1601	33	15200	0	3	3	0	310400	1	2	1	2	0	15045	269	15131	0	0	84697f	a75ea5	1	10	3	0	1	1	0	0	15215	15225	0	0
110100459	STR_RB_TORSO_D_N_L1_P_38A	0	15221	1601	38	15202	0	3	3	0	856350	1	2	1	2	0	15045	269	15226	0	0	083650	083650	1	10	3	0	1	1	0	0	15227	15228	0	0
110100462	STR_RB_TORSO_D_N_L2_P_33A	0	15221	1601	33	15200	0	3	3	0	310400	1	2	1	2	0	15045	269	15131	0	0	84697f	a75ea5	1	10	3	0	1	1	0	0	15157	15229	0	0
110100463	STR_RB_TORSO_D_N_L2_P_38A	0	15221	1601	38	15202	0	3	3	0	856350	1	2	1	2	0	15045	269	15226	0	0	083650	083650	1	10	3	0	1	1	0	0	15160	15230	0	0
110100465	STR_RB_TORSO_D_N_U1_P_33A	0	15231	1601	33	15200	0	3	4	0	413850	1	2	1	2	0	15045	269	15232	15233	0	259cb2	18aab7	0	15	4	0	1	1	0	0	15227	15234	0	0
110100466	STR_RB_TORSO_D_N_U1_P_38A	0	15231	1601	38	15202	0	3	4	0	1141800	1	2	1	2	0	15045	269	15232	15233	0	259cb2	18aab7	0	15	4	0	1	1	0	0	15235	15236	0	0
110100468	STR_RB_TORSO_D_N_R2_18A	0	15090	1601	18	15194	0	3	2	0	20200	1	2	1	2	0	15045	269	15169	0	0	a63333	a63333	1	10	2	0	1	1	0	0	15070	15256	0	0
110100469	STR_RB_TORSO_D_N_U1_25A	0	15231	1601	25	15069	0	3	4	0	111200	1	2	1	2	0	15045	269	15240	15241	0	6f227a	6f227a	0	15	4	0	1	1	0	0	15081	15242	0	0
110100470	STR_RB_TORSO_D_N_R2_26A	0	15090	1601	26	15257	0	3	2	0	80650	1	2	1	2	0	15045	269	15073	0	0	5e8500	5e8500	1	10	2	0	1	1	0	0	15258	15259	0	0
110100471	STR_RB_TORSO_D_N_R2_28A	0	15090	1601	28	15198	0	3	2	0	106650	1	2	1	2	0	15045	269	15073	0	0	5e8500	5e8500	1	10	2	0	1	1	0	0	15077	15260	0	0
110100472	STR_RB_TORSO_D_N_L1_30A	0	15221	1601	30	15072	0	3	3	0	184300	1	2	1	2	0	15045	269	15223	0	0	a663c9	a663c9	1	10	3	0	1	1	0	0	15081	15261	0	0
110100473	STR_RB_TORSO_D_N_L1_30B	0	15221	1601	30	15072	0	3	3	0	46100	1	0	1	1	0	15045	269	15185	0	0	87941c	87941c	1	10	3	0	1	1	0	0	15081	15262	0	0
110100474	STR_RB_TORSO_D_N_R2_32A	0	15090	1601	32	15177	0	3	2	0	219000	1	2	1	2	0	15045	269	15223	0	0	a663c9	a663c9	1	10	2	0	1	1	0	0	15213	15263	0	0
110100475	STR_RB_TORSO_D_N_R2_35A	0	15090	1601	35	15076	0	3	2	0	104250	1	3	1	1	0	15045	269	15087	0	0	935454	d25339	1	10	2	0	1	1	0	0	15182	15264	0	0
110100476	STR_RB_TORSO_D_N_U1_35A	0	15231	1601	35	15076	0	3	4	0	667000	1	2	1	2	0	15045	269	15241	0	0	caff00	ded24a	0	15	4	0	1	1	0	0	15088	15249	0	0
110100477	STR_RB_TORSO_D_N_R2_38A	0	15090	1601	38	15202	0	3	2	0	713650	1	2	1	2	0	15045	269	15087	0	0	935454	d25339	1	10	2	0	1	1	0	0	15084	15265	0	0
110100478	STR_RB_TORSO_D_N_R2_40A	0	15090	1601	40	15079	0	3	2	0	994600	1	2	1	2	0	15045	269	15251	0	0	ac1ebd	d60b7e	1	10	2	0	1	1	0	0	15186	15266	0	0
110100479	STR_RB_TORSO_D_N_U1_40A	0	15231	1601	40	15079	0	3	4	0	1591350	1	2	1	2	0	15045	269	15233	0	0	ce61a1	e30089	0	15	4	0	1	1	0	0	15253	15267	0	0
110100480	STR_RB_TORSO_N_C1_C_16A	0	15044	1601	16	15098	0	3	1	0	12000	1	1	1	2	0	15045	269	15062	0	0	7d65a1	a363f1	1	10	1	0	1	1	0	0	15100	15101	0	0
110100481	STR_RB_TORSO_N_R1_C_21A	0	15090	1601	21	247	0	3	2	0	32750	1	2	1	2	0	15045	269	15204	0	0	c7c992	c7c992	1	10	2	0	1	1	0	0	15143	15268	0	0
110100482	STR_RB_TORSO_N_C1_C_26A	0	15044	1601	26	15257	0	3	1	0	64500	1	1	1	2	0	15045	269	15204	0	0	c7c992	c7c992	1	10	1	0	1	1	0	0	15143	15269	0	0
110100483	STR_RB_TORSO_N_R1_C_31A	0	15090	1601	31	15270	0	3	2	0	184650	1	2	1	2	0	15045	269	15105	0	0	88986d	88986d	1	10	2	0	1	1	0	0	15149	15271	0	0
110100484	STR_RB_TORSO_N_C1_C_36A	0	15044	1601	36	15272	0	3	1	0	396600	1	1	1	2	0	15045	269	15105	0	0	88986d	88986d	1	10	1	0	1	1	0	0	15149	15273	0	0
110100485	STR_RB_TORSO_N_L1_C_41A	0	15221	1601	41	15274	0	3	3	0	1372550	1	2	1	2	0	15045	269	15223	0	0	a34767	a34767	1	10	3	0	1	1	0	0	15160	15275	0	0
110100486	STR_RB_TORSO_N_C1_C_46A	0	15044	1601	46	15276	0	3	1	0	1293500	1	1	1	2	0	15045	269	15223	0	0	a34767	a34767	1	10	1	0	1	1	0	0	15157	15277	0	0
110100487	STR_RB_TORSO_N_R2_C_50A	0	15090	1601	50	15086	0	3	2	0	1815050	1	2	1	2	0	15045	269	15189	0	0	f2cc36	f2cc36	1	10	2	0	1	1	0	0	15278	15279	0	0
110100488	STR_RB_TORSO_D_N_C1_C_16A	0	15044	1601	16	15098	0	3	1	0	12000	1	1	1	2	0	15045	269	15062	0	0	aeb900	968230	1	10	1	0	1	1	0	0	15100	15101	0	0
110100489	STR_RB_TORSO_D_N_R1_C_21A	0	15090	1601	21	247	0	3	2	0	32750	1	2	1	2	0	15045	269	15204	0	0	0d576c	0d576c	1	10	2	0	1	1	0	0	15143	15268	0	0
110100490	STR_RB_TORSO_D_N_C1_C_26A	0	15044	1601	26	15257	0	3	1	0	64500	1	1	1	2	0	15045	269	15204	0	0	0d576c	0d576c	1	10	1	0	1	1	0	0	15143	15269	0	0
110100491	STR_RB_TORSO_D_N_R1_C_31A	0	15090	1601	31	15270	0	3	2	0	184650	1	2	1	2	0	15045	269	15105	0	0	a62b2b	a62b2b	1	10	2	0	1	1	0	0	15149	15271	0	0
110100492	STR_RB_TORSO_D_N_C1_C_36A	0	15044	1601	36	15272	0	3	1	0	396600	1	1	1	2	0	15045	269	15105	0	0	a62b2b	a62b2b	1	10	1	0	1	1	0	0	15149	15273	0	0
110100493	STR_RB_TORSO_D_N_L1_C_41A	0	15221	1601	41	15274	0	3	3	0	1372550	1	2	1	2	0	15045	269	15223	0	0	408ff2	056dee	1	10	3	0	1	1	0	0	15160	15275	0	0
110100494	STR_RB_TORSO_D_N_C1_C_46A	0	15044	1601	46	15276	0	3	1	0	1293500	1	1	1	2	0	15045	269	15223	0	0	408ff2	056dee	1	10	1	0	1	1	0	0	15157	15277	0	0
110100495	STR_RB_TORSO_D_N_R2_C_50A	0	15090	1601	50	15086	0	3	2	0	1815050	1	2	1	2	0	15045	269	15189	0	0	773a55	773a55	1	10	2	0	1	1	0	0	15278	15279	0	0
110100497	STR_RB_TORSO_NPC_D_N_C_05	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15189	0	0	427791	0067bd	0	10	1	0	1	1	0	0	15047	15048	0	0
110100498	STR_RB_TORSO_NPC_D_N_R_05	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15255	0	0	802928	e70303	0	10	1	0	1	1	0	0	15047	15048	0	0
110100499	STR_RB_TORSO_LOGIN_MAN_01	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15280	0	62	0e1a4d	89587f	1	10	1	0	1	1	0	0	15047	15048	0	0
110100500	STR_RB_TORSO_LOGIN_WOMAN_01	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15281	15282	0	7e2b59	ffa0d3	1	10	1	0	1	1	0	0	15047	15048	0	0
110100501	STR_RB_TORSO_D_LOGIN_MAN_01	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15283	0	62	4e0412	a30e0e	1	10	1	0	1	1	0	0	15047	15048	0	0
110100502	STR_RB_TORSO_D_LOGIN_WOMAN_01	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15281	15282	0	25254d	910074	1	10	1	0	1	1	0	0	15047	15048	0	0
110100503	STR_RB_TORSO_N_C2_08A	0	15044	1601	8	15091	0	3	1	0	3000	1	1	1	2	0	15045	269	15054	0	0	a8f1ac	a8f1ac	1	10	1	0	1	1	0	0	15059	15284	0	0
110100504	STR_RB_TORSO_D_N_C2_08A	0	15044	1601	8	15091	0	3	1	0	3000	1	1	1	2	0	15045	269	15054	0	0	bba285	bba285	1	10	1	0	1	1	0	0	15059	15284	0	0
110100506	STR_TEST_RB_TORSO_01	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15087	0	0	33284b	4b296a	1	0	0	0	1	1	0	0	15047	15048	0	0
110100507	STR_TEST_RB_TORSO_02	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15087	0	0	33284b	4b296a	1	0	0	0	1	1	0	0	15047	15048	0	0
110100508	STR_TEST_RB_TORSO_03	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15087	0	0	33284b	4b296a	1	0	0	0	0	1	0	0	15047	15048	0	0
110100509	STR_TEST_RB_TORSO_04	0	15044	1601	1	15033	0	3	1	0	5	1	1	1	2	0	15045	269	15087	0	0	33284b	4b296a	1	0	0	0	0	1	0	0	15047	15048	0	0
