36	8161	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	fxidle	fxbattle	soul	gem	god	changeskin	dismantle	charge	lambda	attackdelay	attacktype	attrmain	attrbonus	attrcharge1	attrcharge2
100000155	STR_SWORD_N_R1_14A	0	29659	1013	14	15138	0	3	2	0	17950	1	2	1	2	0	29609	291	29733	0	0	0	10	2	1	1	1	0	0	1.4	0	29723	15948	0	0
100000156	STR_SWORD_N_R1_19A	0	29659	1013	19	207	0	3	2	0	34350	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29724	25197	0	0
100000157	STR_SWORD_N_R1_24A	0	29659	1013	24	15142	0	3	2	0	88450	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29725	26335	0	0
100000158	STR_SWORD_N_R1_29A	0	29659	1013	29	15145	0	3	2	0	191250	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29727	29735	0	0
100000159	STR_SWORD_N_R1_34A	0	29659	1013	34	15148	0	3	2	0	501500	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29728	29736	0	0
100000160	STR_SWORD_N_R1_39A	0	29659	1013	39	15151	0	3	2	0	1232900	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29730	29737	0	0
100000161	STR_SWORD_N_R1_44A	0	29659	1013	44	15155	0	3	2	0	2320800	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29731	29738	0	0
100000162	STR_SWORD_N_R1_49A	0	29659	1013	49	15159	0	3	2	0	2605350	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29739	29740	0	0
100000163	STR_SWORD_D_N_R1_04A	0	29659	1013	4	15132	0	3	2	0	950	1	2	1	2	0	29609	291	29660	0	0	0	10	2	1	1	1	0	0	1.4	0	29721	20051	0	0
100000164	STR_SWORD_D_N_R1_09A	0	29659	1013	9	15135	0	3	2	0	7650	1	2	1	2	0	29609	291	29641	0	0	0	10	2	1	1	1	0	0	1.4	0	29722	15942	0	0
100000165	STR_SWORD_D_N_R1_14A	0	29659	1013	14	15138	0	3	2	0	17950	1	2	1	2	0	29609	291	29733	0	0	0	10	2	1	1	1	0	0	1.4	0	29723	15948	0	0
100000166	STR_SWORD_D_N_R1_19A	0	29659	1013	19	207	0	3	2	0	34350	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29724	25197	0	0
100000167	STR_SWORD_D_N_R1_24A	0	29659	1013	24	15142	0	3	2	0	88450	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29725	26335	0	0
100000168	STR_SWORD_D_N_R1_29A	0	29659	1013	29	15145	0	3	2	0	191250	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29727	29735	0	0
100000169	STR_SWORD_D_N_R1_34A	0	29659	1013	34	15148	0	3	2	0	501500	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29728	29736	0	0
100000170	STR_SWORD_D_N_R1_39A	0	29659	1013	39	15151	0	3	2	0	1232900	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29730	29737	0	0
100000171	STR_SWORD_D_N_R1_44A	0	29659	1013	44	15155	0	3	2	0	2320800	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29731	29738	0	0
100000172	STR_SWORD_D_N_R1_49A	0	29659	1013	49	15159	0	3	2	0	2605350	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29739	29740	0	0
100000173	STR_SWORD_N_R1_C_16A	0	29659	1013	16	15098	0	3	2	0	22450	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	23692	0	0
100000174	STR_SWORD_N_C1_C_21A	0	29608	1013	21	247	0	3	1	0	39300	1	1	1	2	0	29609	268	29655	0	0	0	10	1	1	1	1	0	0	1.4	0	29741	0	0	0
100000175	STR_SWORD_N_L1_C_26A	0	29742	1013	26	15257	0	3	3	0	145150	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29744	29745	0	0
100000176	STR_SWORD_N_C1_C_31A	0	29608	1013	31	15270	0	3	1	0	221550	1	1	1	2	0	29609	268	29714	0	0	0	10	1	1	1	1	0	0	1.4	0	29746	0	0	0
100000177	STR_SWORD_N_R1_C_36A	0	29659	1013	36	15272	0	3	2	0	743650	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29747	26339	0	0
100000178	STR_SWORD_N_C1_C_41A	0	29608	1013	41	15274	0	3	1	0	1372550	1	1	1	2	0	29609	268	29657	0	0	0	10	1	1	1	1	0	0	1.4	0	29747	0	0	0
100000179	STR_SWORD_N_R1_C_46A	0	29659	1013	46	15276	0	3	2	0	2425300	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29748	29749	0	0
100000180	STR_SWORD_N_R2_C_50A	0	29750	1013	50	15086	0	3	2	0	2722550	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29751	29752	0	0
100000181	STR_SWORD_D_N_R1_C_16A	0	29659	1013	16	15098	0	3	2	0	22450	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	23692	0	0
100000182	STR_SWORD_D_N_C1_C_21A	0	29608	1013	21	247	0	3	1	0	39300	1	1	1	2	0	29609	268	29655	0	0	0	10	1	1	1	1	0	0	1.4	0	29741	0	0	0
100000183	STR_SWORD_D_N_L1_C_26A	0	29742	1013	26	15257	0	3	3	0	145150	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29744	29753	0	0
100000184	STR_SWORD_D_N_C1_C_31A	0	29608	1013	31	15270	0	3	1	0	221550	1	1	1	2	0	29609	268	29714	0	0	0	10	1	1	1	1	0	0	1.4	0	29746	0	0	0
100000185	STR_SWORD_D_N_R1_C_36A	0	29659	1013	36	15272	0	3	2	0	743650	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29747	26339	0	0
100000186	STR_SWORD_D_N_C1_C_41A	0	29608	1013	41	15274	0	3	1	0	1372550	1	1	1	2	0	29609	268	29657	0	0	0	10	1	1	1	1	0	0	1.4	0	29747	0	0	0
100000187	STR_SWORD_D_N_R1_C_46A	0	29659	1013	46	15276	0	3	2	0	2425300	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29748	29749	0	0
100000188	STR_SWORD_D_N_R2_C_50A	0	29750	1013	50	15086	0	3	2	0	2722550	1	1	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29751	29752	0	0
100000189	STR_SWORD_N_C2_P_15A	0	29708	1013	15	15061	0	3	1	0	12150	1	1	1	2	0	29609	268	29654	0	0	0	10	1	1	1	1	0	0	1.4	0	29705	21535	0	0
100000190	STR_SWORD_N_C2_P_20A	0	29708	1013	20	15065	0	3	1	0	23475	1	1	1	2	0	29609	268	29655	0	0	0	10	1	1	1	1	0	0	1.4	0	29707	16248	0	0
100000191	STR_SWORD_N_C2_P_25A	0	29708	1013	25	15069	0	3	1	0	62550	1	1	1	2	0	29609	268	29712	0	0	0	10	1	1	1	1	0	0	1.4	0	29713	25802	0	0
100000192	STR_SWORD_N_C2_P_30A	0	29708	1013	30	15072	0	3	1	0	138225	1	1	1	2	0	29609	268	29714	0	0	0	10	1	1	1	1	0	0	1.4	0	29715	16123	0	0
100000193	STR_SWORD_N_C2_P_35A	0	29708	1013	35	15076	0	3	1	0	375188	1	1	1	2	0	29609	268	29656	0	0	0	10	1	1	1	1	0	0	1.4	0	29716	29754	0	0
100000194	STR_SWORD_N_C2_P_40A	0	29708	1013	40	15079	0	3	1	0	895125	1	1	1	2	0	29609	268	29657	0	0	0	10	1	1	1	1	0	0	1.4	0	29717	17420	0	0
100000195	STR_SWORD_N_R1_P_15A	0	29659	1013	15	15061	0	3	2	0	15188	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	29754	0	0
100000196	STR_SWORD_N_R1_P_20A	0	29659	1013	20	15065	0	3	2	0	29325	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29755	29756	0	0
100000197	STR_SWORD_N_R1_P_25A	0	29659	1013	25	15069	0	3	2	0	78188	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29746	29757	0	0
100000198	STR_SWORD_N_R1_P_30A	0	29659	1013	30	15072	0	3	2	0	172763	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29744	17348	0	0
100000199	STR_SWORD_N_R1_P_35A	0	29659	1013	35	15076	0	3	2	0	468975	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29747	29758	0	0
100000200	STR_SWORD_N_R1_P_40A	0	29659	1013	40	15079	0	3	2	0	1118925	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29759	29760	0	0
100000201	STR_SWORD_N_R2_P_25A	0	29750	1013	25	15069	0	3	2	0	78188	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29715	29761	0	0
100000202	STR_SWORD_N_R2_P_30A	0	29750	1013	30	15072	0	3	2	0	172763	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29716	29762	0	0
100000203	STR_SWORD_N_R2_P_35A	0	29750	1013	35	15076	0	3	2	0	468975	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29717	29763	0	0
100000204	STR_SWORD_N_R2_P_40A	0	29750	1013	40	15079	0	3	2	0	1118925	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29718	29764	0	0
100000207	STR_SWORD_N_L1_P_25A	0	29742	1013	25	15069	0	3	3	0	125100	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29744	29765	0	0
100000208	STR_SWORD_N_L1_P_30A	0	29742	1013	30	15072	0	3	3	0	276450	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29747	29766	0	0
100000209	STR_SWORD_N_L1_P_35A	0	29742	1013	35	15076	0	3	3	0	750350	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29759	29767	0	0
100000210	STR_SWORD_N_L1_P_40A	0	29742	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29748	29769	0	0
100000213	STR_SWORD_N_L2_P_35A	0	29770	1013	35	15076	0	3	3	0	750350	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29718	29771	0	0
100000214	STR_SWORD_N_L2_P_40A	0	29770	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29772	29773	0	0
100000216	STR_SWORD_N_U1_P_35A	0	29774	1013	35	15076	0	3	4	0	1000450	1	2	1	2	0	29609	293	29696	29697	0	0	15	4	1	1	1	0	0	1.4	0	29748	29775	0	0
100000217	STR_SWORD_N_U1_P_40A	0	29774	1013	40	15079	0	3	4	0	2387000	1	2	1	2	0	29609	293	29776	29777	0	0	15	4	1	1	1	0	0	1.4	0	29778	29779	0	0
100000219	STR_SWORD_N_R1_16A	0	29659	1013	16	15098	0	3	2	0	22450	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	26325	0	0
100000220	STR_SWORD_N_R1_18A	0	29659	1013	18	15194	0	3	2	0	30250	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29707	29754	0	0
100000221	STR_SWORD_N_R2_20A	0	29750	1013	20	15065	0	3	2	0	39100	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29780	29781	0	0
100000222	STR_SWORD_N_R2_22A	0	29750	1013	22	201	0	3	2	0	60850	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29725	29782	0	0
100000223	STR_SWORD_N_U1_25A	0	29774	1013	25	15069	0	3	4	0	166800	1	2	1	2	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29783	29784	0	0
100000224	STR_SWORD_N_L1_29A	0	29742	1013	29	15145	0	3	3	0	229500	1	2	1	2	0	29609	293	29785	0	0	0	10	3	1	1	1	0	0	1.4	0	29728	29786	0	0
100000225	STR_SWORD_N_R2_32A	0	29750	1013	32	15177	0	3	2	0	328500	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29728	29787	0	0
100000226	STR_SWORD_N_L2_32A	0	29770	1013	32	15177	0	3	3	0	394200	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29730	29788	0	0
100000227	STR_SWORD_N_U1_35A	0	29774	1013	35	15076	0	3	4	0	1000450	1	2	1	2	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29789	29790	0	0
100000228	STR_SWORD_N_U1_35B	29700	29774	1013	35	15076	0	3	4	0	1000450	1	2	1	2	0	29609	293	29791	0	0	0	15	4	1	0	1	0	0	1.4	0	29792	29793	0	0
100000229	STR_SWORD_N_R2_37A	0	29750	1013	37	15181	0	3	2	0	949000	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29730	29794	0	0
100000230	STR_SWORD_N_R2_38A	0	29750	1013	38	15202	0	3	2	0	1070450	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29795	29796	0	0
100000231	STR_SWORD_N_R2_40A	0	29750	1013	40	15079	0	3	2	0	1491900	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29797	29798	0	0
100000232	STR_SWORD_N_L1_40A	0	29742	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29789	29799	0	0
100000233	STR_SWORD_N_L2_40A	0	29770	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29800	29801	0	0
100000234	STR_SWORD_D_N_C2_P_15A	0	29708	1013	15	15061	0	3	1	0	12150	1	1	1	2	0	29609	268	29654	0	0	0	10	1	1	1	1	0	0	1.4	0	29705	21535	0	0
100000235	STR_SWORD_D_N_C2_P_20A	0	29708	1013	20	15065	0	3	1	0	23475	1	1	1	2	0	29609	268	29655	0	0	0	10	1	1	1	1	0	0	1.4	0	29707	16248	0	0
100000236	STR_SWORD_D_N_C2_P_25A	0	29708	1013	25	15069	0	3	1	0	62550	1	1	1	2	0	29609	268	29712	0	0	0	10	1	1	1	1	0	0	1.4	0	29713	25802	0	0
100000237	STR_SWORD_D_N_C2_P_30A	0	29708	1013	30	15072	0	3	1	0	138225	1	1	1	2	0	29609	268	29714	0	0	0	10	1	1	1	1	0	0	1.4	0	29715	16123	0	0
100000238	STR_SWORD_D_N_C2_P_35A	0	29708	1013	35	15076	0	3	1	0	375188	1	1	1	2	0	29609	268	29656	0	0	0	10	1	1	1	1	0	0	1.4	0	29716	29754	0	0
100000239	STR_SWORD_D_N_C2_P_40A	0	29708	1013	40	15079	0	3	1	0	895125	1	1	1	2	0	29609	268	29657	0	0	0	10	1	1	1	1	0	0	1.4	0	29717	17420	0	0
100000240	STR_SWORD_D_N_R1_P_15A	0	29659	1013	15	15061	0	3	2	0	15188	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	29754	0	0
100000241	STR_SWORD_D_N_R1_P_20A	0	29659	1013	20	15065	0	3	2	0	29325	1	2	1	2	0	29609	291	29734	0	0	0	10	2	1	1	1	0	0	1.4	0	29755	29756	0	0
100000242	STR_SWORD_D_N_R1_P_25A	0	29659	1013	25	15069	0	3	2	0	78188	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29746	29757	0	0
100000243	STR_SWORD_D_N_R1_P_30A	0	29659	1013	30	15072	0	3	2	0	172763	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29744	17348	0	0
100000244	STR_SWORD_D_N_R1_P_35A	0	29659	1013	35	15076	0	3	2	0	468975	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29747	29758	0	0
100000245	STR_SWORD_D_N_R1_P_40A	0	29659	1013	40	15079	0	3	2	0	1118925	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29759	29760	0	0
100000246	STR_SWORD_D_N_R2_P_25A	0	29750	1013	25	15069	0	3	2	0	78188	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29715	29761	0	0
100000247	STR_SWORD_D_N_R2_P_30A	0	29750	1013	30	15072	0	3	2	0	172763	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29716	29762	0	0
100000248	STR_SWORD_D_N_R2_P_35A	0	29750	1013	35	15076	0	3	2	0	468975	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29717	29763	0	0
100000249	STR_SWORD_D_N_R2_P_40A	0	29750	1013	40	15079	0	3	2	0	1118925	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29718	29764	0	0
100000252	STR_SWORD_D_N_L1_P_25A	0	29742	1013	25	15069	0	3	3	0	125100	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29744	29765	0	0
100000253	STR_SWORD_D_N_L1_P_30A	0	29742	1013	30	15072	0	3	3	0	276450	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29747	29766	0	0
100000254	STR_SWORD_D_N_L1_P_35A	0	29742	1013	35	15076	0	3	3	0	750350	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29759	29767	0	0
100000255	STR_SWORD_D_N_L1_P_40A	0	29742	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29748	29769	0	0
100000258	STR_SWORD_D_N_L2_P_35A	0	29770	1013	35	15076	0	3	3	0	750350	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29718	29771	0	0
100000259	STR_SWORD_D_N_L2_P_40A	0	29770	1013	40	15079	0	3	3	0	1790250	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29772	29773	0	0
100000261	STR_SWORD_D_N_U1_P_35A	0	29774	1013	35	15076	0	3	4	0	1000450	1	2	1	2	0	29609	293	29696	29697	0	0	15	4	1	1	1	0	0	1.4	0	29748	29775	0	0
100000262	STR_SWORD_D_N_U1_P_40A	0	29774	1013	40	15079	0	3	4	0	2387000	1	2	1	2	0	29609	293	29776	29777	0	0	15	4	1	1	1	0	0	1.4	0	29778	29779	0	0
100000264	STR_SWORD_D_N_R1_16A	0	29659	1013	16	15098	0	3	2	0	22450	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29741	26325	0	0
100000265	STR_SWORD_D_N_R1_18A	0	29659	1013	18	15194	0	3	2	0	30250	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29707	25812	0	0
100000266	STR_SWORD_D_N_R2_20A	0	29750	1013	20	15065	0	3	2	0	39100	1	2	1	2	0	29609	291	29802	0	0	0	10	2	1	1	1	0	0	1.4	0	29780	29781	0	0
100000267	STR_SWORD_D_N_U1_25A	0	29774	1013	25	15069	0	3	4	0	166800	1	2	1	2	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29783	29784	0	0
100000268	STR_SWORD_D_N_R2_26A	0	29750	1013	26	15257	0	3	2	0	120950	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29715	29803	0	0
100000269	STR_SWORD_D_N_R2_27A	0	29750	1013	27	15174	0	3	2	0	140700	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29727	29804	0	0
100000270	STR_SWORD_D_N_L1_27A	0	29742	1013	27	15174	0	3	3	0	168850	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29805	29806	0	0
100000271	STR_SWORD_D_N_L1_30A	0	29742	1013	30	15072	0	3	3	0	276450	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29783	29807	0	0
100000272	STR_SWORD_D_N_R2_32A	0	29750	1013	32	15177	0	3	2	0	82150	1	3	1	1	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29728	26470	0	0
100000273	STR_SWORD_D_N_L1_32A	0	29742	1013	32	15177	0	3	3	0	394200	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29808	29809	0	0
100000274	STR_SWORD_D_N_U1_35A	0	29774	1013	35	15076	0	3	4	0	1000450	1	2	1	2	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29789	29790	0	0
100000275	STR_SWORD_D_N_U1_35B	0	29774	1013	35	15076	0	3	4	0	250150	1	3	1	1	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29789	29810	0	0
100000276	STR_SWORD_D_N_R2_38A	0	29750	1013	38	15202	0	3	2	0	1070450	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29795	29811	0	0
100000277	STR_SWORD_D_N_L1_38A	0	29742	1013	38	15202	0	3	3	0	1284550	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29718	29812	0	0
100000278	STR_SWORD_D_N_R2_39A	0	29750	1013	39	15151	0	3	2	0	1232900	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29759	29813	0	0
100000279	STR_SWORD_D_N_R2_40A	0	29750	1013	40	15079	0	3	2	0	1491900	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29797	29814	0	0
100000280	STR_SWORD_D_N_U2_40A	29700	29815	1013	40	15079	0	3	4	0	2387000	1	2	1	2	0	29609	293	29816	0	0	0	15	4	1	0	1	0	0	1.4	0	29817	29818	0	0
100000298	STR_TEST_SWORD_18A	0	29659	1013	12	15165	0	3	2	0	13400	1	2	1	2	0	29609	291	29662	0	0	0	10	2	1	1	1	0	0	1.4	0	29819	0	0	0
100000299	STR_TEST_SWORD_18A	0	29659	1013	6	21869	0	3	2	0	2550	1	2	1	2	0	29609	268	29641	0	0	0	10	2	1	1	1	0	0	1.4	0	29820	0	0	0
100000300	STR_SWORD_N_C2_A_24A	0	29708	1013	24	15142	0	3	1	0	70800	1	1	1	2	0	29609	268	29655	0	0	0	10	1	1	1	1	0	0	1.4	0	29755	22532	0	0
100000301	STR_SWORD_N_C2_A_29A	0	29708	1013	29	15145	0	3	1	0	153000	1	1	1	2	0	29609	268	29712	0	0	0	10	1	1	1	1	0	0	1.4	0	29746	16054	0	0
100000302	STR_SWORD_N_C2_A_34A	0	29708	1013	34	15148	0	3	1	0	401200	1	1	1	2	0	29609	268	29714	0	0	0	10	1	1	1	1	0	0	1.4	0	29744	23692	0	0
100000303	STR_SWORD_N_C2_A_39A	0	29708	1013	39	15151	0	3	1	0	986350	1	1	1	2	0	29609	268	29656	0	0	0	10	1	1	1	1	0	0	1.4	0	29747	29821	0	0
100000304	STR_SWORD_N_C2_A_44A	0	29708	1013	44	15155	0	3	1	0	1856650	1	1	1	2	0	29609	268	29657	0	0	0	10	1	1	1	1	0	0	1.4	0	29759	16243	0	0
100000305	STR_SWORD_N_C2_A_49A	0	29708	1013	49	15159	0	3	1	0	2084300	1	1	1	2	0	29609	268	29658	0	0	0	10	1	1	1	1	0	0	1.4	0	29748	29822	0	0
100000306	STR_SWORD_N_R1_A_27A	0	29659	1013	27	15174	0	3	2	0	140700	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29823	25201	0	0
100000307	STR_SWORD_N_R1_A_32A	0	29659	1013	32	15177	0	3	2	0	328500	1	2	1	2	0	29609	291	29664	0	0	0	10	2	1	1	1	0	0	1.4	0	29805	16276	0	0
100000308	STR_SWORD_N_R1_A_37A	0	29659	1013	37	15181	0	3	2	0	949000	1	2	1	2	0	29609	291	29665	0	0	0	10	2	1	1	1	0	0	1.4	0	29808	29824	0	0
100000309	STR_SWORD_N_R1_A_42A	0	29659	1013	42	15184	0	3	2	0	1975450	1	2	1	2	0	29609	291	29666	0	0	0	10	2	1	1	1	0	0	1.4	0	29797	26152	0	0
100000310	STR_SWORD_N_R1_A_47A	0	29659	1013	47	15188	0	3	2	0	2444800	1	2	1	2	0	29609	291	29667	0	0	0	10	2	1	1	1	0	0	1.4	0	29800	29825	0	0
100000311	STR_SWORD_N_L1_A_28A	0	29742	1013	28	15198	0	3	3	0	191950	1	2	1	2	0	29609	293	29743	0	0	0	10	3	1	1	1	0	0	1.4	0	29716	29826	0	0
100000312	STR_SWORD_N_L1_A_33A	0	29742	1013	33	15200	0	3	3	0	465600	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29717	29827	0	0
100000313	STR_SWORD_N_L1_A_38A	0	29742	1013	38	15202	0	3	3	0	1284550	1	2	1	2	0	29609	293	29670	0	0	0	10	3	1	1	1	0	0	1.4	0	29718	29828	0	0
100000314	STR_SWORD_N_L1_A_43A	0	29742	1013	43	15315	0	3	3	0	2584600	1	2	1	2	0	29609	293	29768	0	0	0	10	3	1	1	1	0	0	1.4	0	29772	29829	0	0
100000315	STR_SWORD_N_L1_A_48A	0	29742	1013	48	15317	0	3	3	0	2971300	1	2	1	2	0	29609	293	29671	0	0	0	10	3	1	1	1	0	0	1.4	0	29830	29831	0	0
100000316	STR_SWORD_N_U1_A_30A	0	29774	1013	30	15072	0	3	4	0	368550	1	2	1	2	0	29609	293	29697	0	0	0	15	4	1	1	1	0	0	1.4	0	29795	29832	0	0
100000317	STR_SWORD_N_U1_A_40A	0	29774	1013	40	15079	0	3	4	0	2387000	1	2	1	2	0	29609	293	29777	0	0	0	15	4	1	1	1	0	0	1.4	0	29833	29834	0	0
100000318	STR_SWORD_N_U1_A_50A	0	29774	1013	50	15086	0	3	4	0	4356050	1	2	1	2	0	29609	293	29777	0	0	0	15	4	1	1	1	0	0	1.4	0	29835	29836	0	0
100000319	STR_SWORD_N_R2_A_27A	0	29750	1013	27	15174	0	3	2	0	140700	1	2	1	2	0	29609	291	29663	0	0	0	10	2	1	1	1	0	0	1.4	0	29727	29837	0	0
100000320	STR_SWORD_N_L1_A_30A	0	29742	1013	30	15072	0	3	3	0	276450	1	2	1	2	0	29609	293	29669	0	0	0	10	3	1	1	1	0	0	1.4	0	29783	29838	0	0
