6	2707	
id	mapid	type	priority	name	poly
112	210020000	0	17	68540	30,830;16.32,1604.23;36.59,557.02;172.7,554.43;187.09,568.3;223.15,572.02;230.57,578.91;230.04,595.88;194.51,629.29;200.94,644.13;216.73,647.97;216.73,663.35;227.86,672.9;241.12,673.43;244.83,670.25;251.2,654.34;283.02,647.44;332.34,598.12;357.7,602.12;361.88,622.78;372.56,630.46;381.95,653.95;380.75,673.6;425.16,673.6;426.01,660.37;437.96,650.12;445.65,635.6;449.92,624.08;454.74,624.13;458.87,641.75;469.98,643.72;477.24,650.55;482.55,681.23;499.89,681.1;509.97,667.77;525.62,665.6;531.36,671.66;543.26,671.07;565.09,630.06;578.01,623.04;628.15,701;781.44,749.51;875.86,953.46;974.36,1038.85;1136.56,989.18;1257.55,1150.01;1243.56,1222.92;997.39,1474.31;800.31,1444.23;792.95,1487.17;805.22,1496.99;801.53,1520.31;686.88,1687.55;699.26,1703.02;661.97,1708.09;662.08,1689.7;659.48,1683.26;638.36,1673.35;619.59,1656.3;553.72,1625.81;534.15,1646.56;511.55,1650.47;499.62,1665.68;494.85,1678.81;487.69,1685.07;478.74,1685.97;457.04,1668;424.66,1645.77;410.13,1644.37;392.63,1641;379.78,1647.71;303.44,1585.38;260.29,1588.79;234.26,1604.31;225.26,1613.75;210.68,1627.07;136.18,1596
113	210020000	0	15	68542	30.1,830.1;1606.07,2266.25;1606.07,2244.92;1621.52,2225.06;1634.63,2214.69;1656.88,2216.46;1663.81,2214.55;1675.87,2212.44;1678.8,2208.16;1690.29,2226.41;1686.01,2227.77;1679.85,2235.82;1676.69,2265.52;1659.04,2287.59;1633.29,2291.26;1618.58,2289.79
114	210020000	0	17	68544	30,830;1263.79,2423.81;1305.71,2377.58;1541.94,2387.93;1539.4,2575.79;1504.22,2619.26;1487.13,2642.3;1456.53,2780.31;1501.26,2874.89;1465.95,3018.48;1151.91,2994.27;1162.11,2555.29;1221.7,2474.49;1253.23,2439.92
115	210020000	0	15	68546	30.1,830.1;1589.2,1566.47;1571.76,1578.71;1540.67,1580.33;1533.64,1588.71;1523.9,1583.03;1512.28,1571.95;1511.47,1561.67;1521.47,1551.4;1551.86,1538.77;1559.17,1538.69;1571.73,1525.63;1582.84,1509.82;1582.69,1497.6;1623.34,1487.47;1640.52,1514.28;1649.49,1541.02;1634.81,1567.95
116	210020000	0	16	68548	30,375;1321.18,1174.82;1159.98,1404.11;1234.4,1453.2;1240.87,1468.12;1256.45,1478.06;1261.43,1486.27;1303.44,1517.36;1309.53,1510.65;1318.07,1502.73;1327.82,1502.73;1340.93,1508.21;1352.52,1513.7;1354.35,1523.46;1358.62,1533.82;1360.08,1542.61;1440.87,1560.56;1465.62,1591.51;1485.41,1593.65;1548.07,1596.02;1655.64,1598.93;1762.99,1417.45;1735.41,1241.6;1703.51,1226.08;1682.78,1224.84;1678.9,1219.66;1673.34,1205.39;1651.79,1193.33;1633.77,1161.45;1629.66,1148.85;1608.43,1162.54;1604.45,1150.91;1614.14,1127.78;1624.15,1116.52;1634.19,1112.29;1652.6,1112.45;1656.31,1096.9;1641.97,1094.85;1630.18,1090.24;1631.72,1078.97;1635.31,1045.67;1624.04,1041.06;1604.06,1068.72;1599.4,1100.45;1592.31,1118.33;1587.14,1131.26;1542.32,1162.29;1505.25,1157.12;1456.98,1173.5;1363.02,1161.43
117	210020000	0	15	69758	30.1,830.1;1528.43,1797.19;1497.33,1772.57;1504.68,1744.05;1534.5,1731.73;1560.73,1754.31;1554.88,1783.71
118	210020000	0	14	68550	30,830;2169.26,1904.87;2129.02,1990.4;2140.8,2043.61;2171.41,2126.07;2188.42,2157.04;2198.39,2160.47;2216.25,2168.93;2225.64,2190.54;2266.99,2209.34;2304.58,2269.48;2352.51,2266.66;2391.97,2218.74;2462.1,2196.62;2476.55,2208.4;2499.1,2200.88;2539.51,2155.78;2529.17,2006.36;2599.65,1820.3;2587.31,1727.98;2543.27,1638.93;2430.5,1683.1;2421.33,1682.77;2299.66,1644.63;2293.43,1640.64;2270.29,1635.4;2251.18,1630.28;2191.81,1755.46
119	210020000	0	16	68552	30,830;1330.04,334.14;1321.08,367;1328.08,373.46;1314.88,424.35;1364.87,469.87;1411.32,516.87;1582.99,500.69;1602.65,460.51;1536.75,303.6;1447.73,201.77;1391.59,199.86;1366.01,271.84;1368.78,310.19;1332.58,324.3
120	210020000	0	16	68554	0.2,800.2;706.41,2304.93;699.61,2311.6;691.77,2313.34;683.51,2294.2;686.55,2287.45;697.21,2268.96;685.51,2223.09;701.39,2189.14;788.42,2161.28;848.19,2195.21;844.95,2226.93;841.47,2249.19;857.63,2254.1;862.74,2258.19;835.98,2292.66;827.8,2288.18;809.19,2283.68;789.56,2300.65;778.95,2291.82;765.36,2291.51;760.66,2296.21;744.42,2302.46;723.32,2298.98;710.48,2294.85
121	210020000	0	17	68556	30,830;2048.17,1250.11;2141.93,1210.1;2186.72,1223.24;2244.06,1219.06;2287.65,1166.5;2532.85,1105.21;2587.08,1185.32;2588.87,1265.35;2665.32,1374.04;2704.2,1479.12;2622.66,1610.93;2541.87,1654;2496.75,1653.24;2450.98,1688.75;2423.08,1704.95;2250.22,1649.13;2207.1,1611.88;2193.43,1603.8;2173.93,1587.81;2164.18,1557.63;2156.4,1541.99;2145.02,1519.6;2131.43,1512.8;2131.25,1506.27;2051.01,1416.45;2064.72,1376.96;2037.37,1306.06
122	210020000	0	15	68558	30.1,830.1;1691.83,680.33;1694.54,636.95;1752.84,584.07;1811.14,588.14;1812.59,670.82;1770.03,696.96;1767.35,688.58;1759.64,685.9;1751.49,688.47;1721.66,688.47
123	210020000	0	18	68560	30,830;16.3,2468.1;16.3,3049.62;536.02,2973.63;540.14,2804.11;520.95,2704.43;506.64,2627.7;494.53,2601.05;484.2,2603.69;411.35,2545.27;404.72,2543.62;389.82,2508.85;344.54,2467.08
124	210020000	0	15	68562	30,830;972.72,1495.06;987.86,1531.06;1017.4,1696.51;1142.86,1832.15;1154.87,1852.02;1226.35,1857.32;1252.27,1852.83;1390.92,1852.16;1469.8,1728.17;1464.58,1720.71;1465.07,1713.99;1469.8,1707.53;1475.76,1704.05;1485.14,1703.78;1493.73,1687.03;1498.19,1660.94;1489.77,1635.37;1481.04,1625.34;1481.68,1608.51;1490.1,1604.95;1499.06,1596.17;1452.01,1545.62;1355.4,1525.5;1352.3,1513.77;1328.7,1502.95;1317.05,1503.6;1312.2,1508.13;1282.44,1486.37;1278.33,1488.08;1265.32,1488.76;1256.42,1478.49;1241.35,1468.56;1234.16,1453.16;1229.71,1442.54;1108.61,1347.59
125	210020000	0	16	68564	30.1,830.1;113.14,1312.72;84.61,1295.83;79.35,1208.77;109.95,1137.88;239.45,1139.1;289.53,1162.63;326.14,1191.22;333.12,1207.39;363.76,1244.81;379.62,1254.64;383.16,1260.4;284.34,1305.43;257.24,1303.04;210.06,1277.52;171.4,1282.94;133.28,1321.18
126	210020000	0	17	68566	0.1,800.1;403.58,2004.32;417.91,1977.73;536.69,1973.97;565.5,2003.56;749.16,2019.47;780.76,2051.74;802.02,2099.06;840.18,2128.99;895.75,2214.58;930.42,2262.21;953.96,2408.52;987.19,2456.78;1062.4,2564.73;991.28,2966.28;548.12,2976.72;545.83,2525.21;566.51,2423.09;474.92,2377.64;443.2,2380.28;452.64,2226.54;450.79,2176.76;456.93,2172.15;458.46,2167.55;469.2,2154.66;478.9,2149.53;434.22,2085.25;414.03,2062.69;399.66,2051.59;396.75,2030.13
127	210020000	0	16	68568	0.3,800.3;803.34,2670.33;797.14,2655.24;800.33,2636.7;797.57,2606.79;809.5,2595.14;823.49,2583.69;833.52,2579.29;839.57,2568.6;846.02,2559.33;861.35,2552.56;868,2555.29;900.87,2541.62;909.54,2555.94;913.17,2561.99;941.41,2597.49;932.94,2611.6;924.3,2627.16;927.11,2637.2;929.92,2645.83;922.1,2666.51;908.85,2677.55;903.63,2691.42;902.41,2698.47;902.8,2716.93;879.09,2727.81;875.18,2714.58;866.84,2710.13;832.22,2702.23
128	210020000	0	14	69759	350,500;2302.16,2855.75;2304.76,2932.47;2373.19,2932.09;2376.42,2854.75
129	210020000	0	13	68570	30,345;1841.57,2595.67;1928.22,2536.76;1916.53,2510.23;1940.14,2457.77;1984.2,2453.57;2034.14,2476.57;2059.32,2450.34;2067.71,2401.55;2115.97,2350.15;2157.69,2367.05;2173.43,2401.68;2182.87,2347.12;2200.18,2335.06;2260.5,2361.81;2284.64,2384.89;2340.88,2428.65;2320.54,2486.05;2260.24,2507.12;2202.84,2522.38;2210.83,2557.98;2201.39,2589.22;2158.52,2601.57;2133.79,2642.78;2103.28,2648.59;2033.53,2577.39;1973.18,2564.11;1933.95,2552.48;1928.25,2536.79;1841.59,2595.7;1853.54,2619.31;1813.35,2764.68;1825.75,2773.65;1843.71,2765.1;1874.49,2721.92;1912.97,2717.22;1934.35,2692.85;1980.95,2691.56;2012.59,2736.88;2027.3,2746.27;2057.09,2745.79;2099.86,2729.45;2127.73,2748.19;2129.65,2788.08;2158,2763.09;2165.69,2708.79;2217.34,2682.9;2229.83,2724.22;2304.32,2717.01;2327.38,2671.84;2325.94,2639.17;2349.49,2632.44;2371.29,2638.8;2399.16,2694.06;2419.83,2716.65;2486.62,2810.35;2511.61,2800.26;2452.5,2680.61;2461,2650.46;2489.99,2660.9;2526.68,2708.52;2579.54,2732.55;2682.71,2754.31;2760.56,2762.48;2796.12,2700.49;2809.09,2690.4;2812.94,2609.67;2751.43,2577.47;2700.01,2599.58;2680.79,2631.29;2638.5,2605.34;2601.98,2621.2;2564.94,2603.6;2540.41,2618.1;2493.2,2608.06;2482.04,2576.09;2502.12,2512.15;2455.28,2528.88;2410.16,2515.94;2393.9,2472.45;2414.11,2426.32;2438.71,2416.22;2484.4,2374.48;2516.03,2341.97;2559.95,2366.06;2618.38,2391.54;2607.83,2441.18;2625.85,2430.2;2646.93,2353.32;2701.41,2320.81;2745.78,2247.88;2794.09,2250.7;2817.82,2233.12;2585.21,2100.32;2521.3,2183.62;2491.84,2209.33;2470.52,2209.95;2461.75,2194.28;2413.55,2208.96;2381.66,2223.71;2348.58,2261.97;2307.88,2274.81;2271.02,2218.54;2226.26,2193.9;2210.65,2168.03;2188.75,2156.15;2153.02,2178.33;2111.13,2148.35;2066.37,2164.78;2082.38,2211.59;2066.37,2242.39;2054.46,2266.88;2039.67,2266.47;2040.5,2315.34;1996.14,2335.46;1942.82,2312.32;1886.97,2390.35;1882.1,2408.97;1872.7,2414.77;1866.97,2430.91;1856.21,2444.08;1845.95,2452.14;1830.56,2457.27;1823.67,2461.11;1818.11,2475.59;1817.37,2486.95;1813.71,2492.81;1779.27,2492.81;1776.49,2527.82;1743.95,2562.12;1775.16,2579.37;1831.01,2577.32
130	210020000	0	18	68572	30,830;812.72,1459.39;798.11,1487.31;792.67,1520.79;742.12,1687.32;748.45,1741.33;718.64,1779.24;695.05,1783.08;700.87,1835.83;706.7,1833.24;718.35,1833.56;729.67,1841.98;738.09,1844.57;747.8,1844.89;737.11,1898.58;741.16,2025.48;801.48,2086.14;796.14,2103.49;833.16,2132;900.52,2150.87;1022.92,2035.88;1026.12,2044.2;1044.07,2048.79;1054.92,2055.47;1060.35,2051.71;1060.76,2035.85;1069.11,2015.4;1082.05,1989.94;1109.6,1966.37;1114.11,1966.94;1124.05,1878.29;1147.29,1862.72;1147.65,1826.31;1023.22,1692.46;994.18,1528.27;923.17,1465.85
131	210020000	0	15	68574	1,801;428.24,439.44;454.81,408.64;474.06,431.81;497.74,430.87;521.14,425.81;530.33,418.16;544.85,421.49;552.21,431.11;554.22,435.57;566.73,438.47;550.75,458.93;542.84,455.89;509.79,466.83;469.63,477.29;453.91,457.47
132	210020000	0	17	68576	30,830;1338.24,1071.46;1373,1163.91;1456.22,1175.41;1477.59,1168.87;1506.29,1158.84;1542.73,1164.58;1591.2,1127.91;1611.39,1135.87;1606.71,1152.63;1618.2,1167.54;1633.25,1159.65;1653.19,1194.18;1675.24,1207.76;1678.37,1220.21;1683.35,1222.59;1698.97,1223.35;1736.49,1241.49;1741.71,1277.04;1729.77,1307.65;1729.71,1336.53;1858.07,1310.67;1837.04,1142.02;1865.45,1148.42;1881.2,1119.3;1879.71,1098.81;1901.75,1066.05;1988.38,765.77;2026.24,580.93;1871.86,446.93;1622.31,513.93;1500.94,717.83;1489.63,770.86;1446.1,871.76;1424.17,873.25;1419.28,940.61;1409.84,979.86
133	210020000	0	16	68578	30,830;1460.84,2191.54;1454.7,2345.01;1400.34,2367.29;1342.98,2383.2;1311.19,2391.76;1253.23,2455.77;1136.74,2485.37;1002.2,2431.72;977.8,2456.4;957.94,2425.11;975.21,2409.04;963.36,2262.27;940.15,2249.8;956.97,2236.58;958.63,2213.77;949.61,2191.73;935.31,2189.89;910.37,2205.49;892.8,2148.08;1019.95,2029.71;1026.3,2043.75;1044.96,2048.95;1054.57,2055.49;1059.96,2052.02;1060.54,2036.06;1081.7,1989.5;1108.55,1965.42;1117.27,1879.94;1126.43,1876.88;1139.08,1863.36;1159.04,1856.04;1170.28,1855.59;1182.85,1840.99;1244.01,1843.9;1266.46,1863.27;1304.22,1910.88;1305.51,1940;1313.34,1961.04;1327.72,2014.15;1334.71,2018.27;1357.69,2026.36;1368.05,2032.51;1380.02,2054.19;1379.43,2065.06;1380.12,2071.08;1456.53,2113.79;1456.53,2144.13;1460.52,2172.7
134	210020000	0	14	68580	0.2,800.2;2422.71,2726.28;2407.54,2739;2403.25,2755.06;2412.89,2767.38;2423.61,2768.99;2431.1,2765.78;2442.28,2754.82
135	210020000	0	18	68582	30,830;471.45,477.74;509.62,466.51;540.75,456.33;553.93,435.13;545.04,422.52;530.15,419.66;520.69,426.82;498.63,431.12;480.87,431.69;465.11,418.51;454,402.7;470.93,350.41;493.58,254.05;494.23,240.14;485.98,232.43;447.15,28.46;1230.91,16.62;1287,150.15;1357.24,193.42;1366.53,309.41;1330.68,321.76;1313.65,344.59;1317.13,369.36;1326.42,374.39;1286.33,503.67;1303.46,659.7;1322.72,672.33;1335.59,658.45;1396.67,699.29;1396.43,718.63;1445.03,751.09;1460.13,768.5;1493.49,797.01;1465.59,865.35;1453.68,872.49;1423.22,871.82;1415.96,940.83;1398.4,994.27;1389.62,1027.1;1364.23,1048.24;1279.71,1051.23;1241.33,1097.8;1245.6,1156.21;1131.29,1007.2;970.92,1052.05;866.43,964.93;771.42,761.62;618.61,713.18;564.63,632.11;543.07,671.64;531,672.09;525.13,666.44;510.07,668.56;500.43,681.26;482.32,681.49;477.15,650.92;469.86,644.1;458.89,642.13;453.95,624.02;450.65,624.26;437.72,651.54;426.9,660.01;425.49,673.65;380.57,674.12;381.28,655.54;371.93,630.3;361.34,623.24;357.11,603.02;332.65,599.02;283.03,647.7;252,655.24;245.42,670.29;240.95,674.05;227.78,673.35;216.02,663.23;215.55,648.65;200.5,644.65;193.44,628.9;229.19,595.73;229.9,579.74;222.13,572.69;185.45,568.69;172.28,556.22;174.63,510.13;221.66,513.65;253.88,535.06;273.17,541.18;315.27,515.08;355.72,484.75;449.32,464.75
136	210020000	0	15	68584	30.2,830.2;1730.03,1427.2;1699.49,1466.47;1665.46,1466.47;1638.4,1428.95;1633.17,1399.28;1658.47,1356.52;1662.37,1313.95;1644.48,1299.9;1671.43,1242.47;1692.51,1229.99;1719.56,1234.75;1735.55,1245.79;1741.66,1281.66;1712.67,1332.68;1737.41,1408.78
137	210020000	0	15	68586	30.1,830.1;607,522.27;599.24,486.35;599.26,454.19;624.82,426.57;640.11,418.81;649.06,409.16;660.9,410.93;663.67,415.46;680.2,414.34;714.03,384.58;718.75,381.15;737.99,393.7;746.63,411.55;740.78,413.5;761.1,433.02;762.81,450.31;752.77,459.51;754.9,473.85;759.46,483.21;759.18,512.77;750.26,528.95;691.62,536.89;690.78,515.42;693.01,507.89;682.69,502.32;668.75,500.54;663.45,511.14;651.46,535.67;628.65,530.8
138	210020000	0	15	68588	30.1,830.1;1351.74,561.08;1432.19,514.62;1455.02,497.69;1560.15,486.53;1579.11,499.92;1568.04,526.4;1531.12,580.96;1429.13,708.11;1399.04,708.61;1332,662.82
139	210020000	0	16	68590	30,830;2047.65,1267;1876.9,1197.27;1858.93,1145.2;1879.91,1107.57;1954.06,1063.59;1967.2,1009.29;1944.69,961.76;2119.18,801.03;2058.86,660.08;2151.51,349;2399.56,210.29;2601.85,325.89;2695.34,386.23;2635.85,530.89;2620.55,793.06;2479.8,1016.79;2337.01,1073.74;2346.05,1120.99;2223.31,1230.48;2154.02,1222.33
140	210020000	0	15	68592	1,801;1939.41,1444.8;1922.18,1389.11;1933.08,1346.81;1979.23,1341.04;2003.59,1345.52;2030.51,1381.42;2047.96,1372.4;2058.12,1366.08;2064.58,1377.48;2056.24,1404.64;2050.09,1417.74;2027.23,1423.56;2008.82,1440.41;2001.04,1443.18;1993.56,1447.69
141	210020000	0	16	68594	30.1,830.1;723.73,992.97;740.14,979.06;759.97,982.48;772.96,1001.63;765.9,1024.43;746.98,1025.11;732.62,1011.43
142	210020000	0	16	68596	30.1,830.1;516.98,2603.29;481.39,2608.18;404.87,2546.3;400.03,2532.85;388.71,2510.28;386.47,2449.23;464.11,2404.19;482.68,2373.28;567.84,2415
143	210020000	0	15	68598	1,801;1925.59,2101.55;1885.09,2083.21;1853.72,2034.5;1825.51,2004.98;1822.36,1997.25;1825.79,1989.53;1837.94,1975.1;1859.42,1935.76;1940.12,1885.42;1965.97,1882.19;2000.86,1886.06;2009.91,1888.33;2021.37,1896.19;2028.97,1910.3;2029.52,1964.79;2023.41,2041.94;1985.2,2093.91;1953.1,2106.9
144	210020000	0	16	68600	285.99,1086;1663.68,1608.18;1596.15,1634.96;1593.95,1764.71;1605.42,1792.09;1617.84,1834.86;1632.27,1855.45;1637.88,1856.52;1648.58,1840.21;1676.12,1831.66;1714.1,1866.93;1786.73,1902.73;1771.72,1922.41;1812.36,1971.94;1815.03,2047.2;1815.7,2061.2;1869.46,2157.25;2048.89,2146.59;2153.58,2029.59;2146,1990.58;2171.56,1921.06;2207.72,1638.58;2207.04,1612.02;2191.12,1604.66;2175.32,1589.19;2167.43,1563.55;2157.68,1537.63;2146.09,1519.34;2132.68,1513.24;2132.49,1492.74;2055.31,1405.06;2051.13,1418.05;2027.26,1422.63;2010.44,1438.81;1994.25,1446.58;1759.67,1431.28
145	210020000	0	15	68602	0.1,800.1;1785.72,2321.63;1577.8,2366.41;1588.99,2494.37;1527.67,2547.37;1476.16,2611.52;1449.84,2782.27;1649.77,3054.17;3055.92,3005.76;3023.93,2271.61;2593.68,2076.48;2541.68,2147.68;2533.63,2161.4;2501.84,2200;2478.93,2207.22;2462.5,2196.43;2391.89,2216.87;2365.53,2247.1;2348.24,2265.18;2305.58,2268.77;2267.55,2207.78;2227.51,2189.94;2217.76,2166.83;2208.06,2161.04;2188.51,2123.13;2153.84,2100.47;2080.71,2099.67;1877.58,2173.24
146	210020000	0	15	69760	200,400;104.25,2336.46;92.36,2368.4;96.78,2412.22;116.82,2435.66;159.97,2427.51;180.01,2383.68;149.77,2338.5;135.85,2334.76
147	210020000	0	16	68604	30,830;9.57,1597.38;144.14,1585.99;219.76,1618.32;233.59,1604.24;234.68,1603.81;259.81,1588.76;320.54,1582.79;392.71,1639.92;409.96,1643.97;423.78,1645.01;449.47,1662.43;477.53,1685.16;487.08,1684.03;494.39,1678.55;499.08,1666.32;511.56,1650.13;534.08,1646.19;561.94,1616.13;620.9,1644.84;620.1,1652.46;626.01,1661;638.97,1673.32;659.22,1682.52;662.9,1690.27;662.22,1699.71;694.88,1694.88;699.41,1702.66;713.08,1703.72;720.8,1718.15;725.83,1724.2;735.91,1725.21;738.93,1730.58;746.32,1741.32;747.99,1743.67;726.84,1771.21;717.61,1779.99;702.59,1782.17;707.99,1833.09;718.48,1833.02;729.37,1841.49;738.81,1844.88;755.34,1844.46;747.25,1890.2;701.36,1883.65;683.8,1921.6;700.75,1923.16;704.93,1939.33;691.89,1970.62;659.81,1975.57;538.39,1998.47;384.84,2011.5;18.44,1872.86
148	210020000	0	15	68606	30.1,830.1;564.08,244.16;540.3,226.48;533.96,213.81;530.6,204.81;535.89,141;607.06,62.3;644.73,63.98;718.45,115.05;734.74,132.59;739.92,161.09;775.13,166.56;740.72,299.42;721.04,291.88;697.91,282.99;696.61,291.83;694.13,299.8;679,299.96;675.35,294.76;665.73,297.36;660.24,304.59;655.03,303.29;642.29,307.98;636.71,303.07;627.72,302.77;616.23,315.01;609.47,315.25;603.2,310.43;603.92,303.67;615.03,293.29;613.82,282.43;607.3,278.57;597.83,275.23;599.1,267.47;604.65,263.85;600.54,248.88;594.51,245.5;582.93,245.02;574.72,250.09
149	210020000	1	8	72170	262.28,269.3;269.36,2745.55;267.27,2742.75;267.44,2737.16;272.68,2735.24;277.05,2737.34;282.29,2748.34;279.15,2752.54
150	210020000	1	8	72171	262.98,269.98;313.24,2781.64;322.53,2785.55;327.42,2790.45;325.96,2794.85;318.13,2801.7;306.71,2787.84
151	210020000	1	8	72172	415.45,445.45;2278.25,470.16;2280.12,498.08;2267.59,503.55;2242.09,487.12;2234.04,457.8;2246.47,441.53;2269.59,435.64;2293.56,459.35
152	210020000	1	8	72173	421.14,441.18;1748.41,915.87;1744.91,911;1745.08,904.97;1748.82,899.97;1755.21,899.21;1757.35,893.05;1761.37,894.42;1759.34,900.62;1763.61,905.22;1763.84,911.45;1760.07,916.16;1754.24,917.83
153	210020000	1	8	72174	270.27,277.97;307.35,2787.24;308.19,2793.43;317.24,2803.89;326.25,2795.8;317.3,2785.7;311.92,2783.28
154	210020000	1	8	72153	344.5,362.5;1329.06,338.39;1331.67,391.5;1398.58,392.39;1423.96,409.66;1438.19,407.59;1518.61,406.87;1517.22,319.85;1448.46,319.85;1448.46,223.89;1394.43,224.27;1394.34,338.13
155	210020000	1	8	72175	361.48,367.74;1974.38,2029.5;1972.63,2029;1970.63,2026.63;1970.63,2025;1967.13,2019.13;1967.25,2017.75;1969.13,2016.38;1970.5,2016.75;1975.38,2021.5;1976.88,2021.63;1978.75,2024.13;1978.75,2026.13;1977.13,2028.63
156	210020000	1	8	72176	262.68,303.68;308.4,2735.07;328.26,2758.41;329.93,2767.36;341.24,2780.76;330.37,2790.02;319.05,2776.96;296.95,2796.29;266.14,2760.89;288.05,2741.49;276.68,2728.41;287.84,2719.13;299.05,2732.09
157	210020000	1	8	72177	267,274;295.55,2694.19;291.72,2689.97;290.9,2690.76;287.56,2686.63;284.22,2689.36;277.7,2681.13;280.66,2678.46;277.63,2675.06;291.91,2663.99;304.42,2679.39;302.62,2680.93;306.23,2685.31
158	210020000	1	8	72178	270.19,282.49;274.18,2753.63;283.08,2745.83;280.98,2736.21;263.28,2715.48;246.3,2730.4;263.9,2750.7
159	210020000	1	8	72179	259.5,267.5;372.5,2769.96;386.78,2778.36;394.02,2765.5;380.03,2757.27
160	210020000	1	8	72180	272.14,282.64;272.62,2768.38;254.54,2788.9;267.83,2804.26;290.23,2788.61
161	210020000	1	8	72181	361.35,365.8;1946,2056.5;1942.25,2044.88;1942.88,2043.75;1944.75,2043;1943.5,2039;1944.25,2037.88;1947.38,2037.13;1948.38,2037.5;1949.75,2041.5;1951.88,2041;1953,2041.63;1956.75,2053.13;1956.13,2054.38;1947.38,2057.25
162	210030000	0	20	68608	65,315;956.15,2634.43;948.45,2627.72;942.84,2601.55;958.05,2581;958.84,2581.4;966.35,2581.79;971.29,2581;983.88,2564.51;1026.63,2566.25;1029.41,2556.52;1034.97,2548.52;1045.04,2548.52;1068.73,2557.66;1093.68,2557.95;1095.42,2536.75;1108.63,2519.03;1122.97,2516.15;1160.68,2513.5;1208.1,2501.44;1254.92,2499.37;1278.6,2490.74;1324.23,2488.73;1334.73,2498.76;1338.73,2557.92;1345.52,2585.5;1370.99,2608.97;1362.88,2648.7;1376.47,2663.09;1388.46,2663.89;1394.85,2678.67;1400.45,2679.47;1417.63,2665.08;1438.08,2663.85;1523.63,2687.1;1547.73,2701;1529.9,2756.62;1519.12,2756.86;1513.59,2760.11;1510.98,2775.09;1513.26,2786.48;1445.84,2832.06;1315.25,2869.47;1193.2,2872.69;1102.58,2858.52
163	210030000	0	16	68610	112,212;1618.15,1445.52;1642.25,1426.71;1668.06,1415.26;1691.72,1414.53;1727.22,1425.13;1747.28,1449.34;1753.85,1481.78;1749.51,1512.34;1739.18,1528.91;1720.35,1546.59;1685.39,1560.65;1655.87,1560.71;1639.39,1546.88;1634.22,1549.05;1609.16,1517.58;1614.5,1509.55;1603,1492.29
164	210030000	0	16	68612	50,210;2195.98,930.2;2196.58,979.15;2252.65,984.65;2325.94,981.15;2360.24,981.71;2390.12,975.1;2420.62,959.13;2417.13,938.85;2407.15,926.02;2410.29,918.61;2418.56,911.77;2435.38,908.35;2443.07,900.41;2452.25,899.89;2457.02,905.85;2463.22,909.66;2483.96,910.38;2496.84,908.23;2515.77,909.05;2549.74,902.98;2565.23,882.64;2565.35,870.05;2570.85,860.73;2566.59,845.64;2555.19,841.9;2549.26,833.85;2547.57,821.36;2555.36,815.26;2553.12,802.86;2568,788.83;2580.75,772.2;2576.4,748.11;2573.44,745.31;2572.67,728.68;2562.1,717.49;2559.3,720.29;2559.3,727.91;2557.59,729.31;2545.62,728.53;2540.27,723.35;2523.33,723.04;2512.92,729.41;2193.47,559.86;2125.26,613.48;2141.13,629.35;2153.38,660.86;2142.49,682.17;2122.85,685.04;2112.62,680;2098.76,653.1;2087.39,634.69;2037.84,678.37;2047.3,682.83;2049.59,686.26;2054.62,687.86;2068.12,679.85;2075.9,677.79;2079.11,679.63;2078.65,685.12;2074.76,690.15;2069.95,690.38;2064.46,696.33;2063.09,708.46;2057.25,714.85;2061.94,732.49;2066.69,736.03;2072.87,729.16;2099.88,728.93;2108.12,736.26;2141.03,731.99;2147.47,720.85;2184.61,723.57;2189.88,707.43;2193.1,693.31;2202.75,686.38;2211.67,688.11;2214.89,698.1;2229.1,716.28;2231.67,720.55;2245.06,719.98;2252.4,735.83;2236.72,756.07;2238.71,772.04;2231.29,790.05;2245.1,838.42;2225.65,856.5;2225.53,876.96;2216.17,888.64;2215.25,912.9
165	210030000	0	16	68614	70,270;1664.58,2246.56;1664.31,2239.36;1706.91,2249.51;1704.34,2259.06;1701.39,2274.23;1704.9,2278.48;1705.15,2281.51;1706.72,2282.72;1707.09,2286.72;1709.03,2290.72;1711.21,2291.09;1711.09,2296.54;1712.91,2297.63;1713.15,2303.58;1708.42,2307.33;1703.61,2307.7;1689.94,2299.68;1665.99,2290.55;1656.08,2278.44;1655.61,2272.65;1657.25,2261.17
